"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217"
0,16488592.4655248,5199402.62255474,7828008.61832532,13964203.2530063,3086942.55089578,17117002.4739648,17988936.526166,9574507.69861403,8210155.6850616,4616569.24526324,10866241.4710801,14219950.4557516,543408.010445013,4092521.43714714,16779079.4900946,15479525.7350253,7439168.83244314,12047322.7094616,14407580.4077153,8992586.1548959,17382429.5863382,7534407.64378329,4319507.30653401,15411807.4173513,17072753.3696955,6519813.68104409,12801481.7666609,9858083.15943191,12203570.1549482,17174822.1977283,3293043.85135113,4505925.8898155,1051270.80724961,2188914.25993706,3598240.78780639,9521847.73839336,1128575.36650219,15950943.2874225,19014251.2561528,11092862.7052041,10714477.8317751,1709347.72463605,19706229.9099584,10264220.6045355,4273301.56053811,6770090.34084289,9131829.88548467,18882446.1233347,2599142.83649616,4778209.32484697,2873663.67003887,18981156.9967415,2824323.86714282,18879053.6763659,17526788.9349253,14294520.2813723,19748328.7100069,8547643.77149106,7469297.39871641,17012239.4714385,16136481.7691317,7856060.1081938,12633967.3489744,10552242.7980867,6465840.57121254,12927626.6353441,3563927.95886844,4649755.89001368,5058226.74718284,16982622.6526697,16450841.1725719,19188263.2176166,7011486.66524927,3349661.29615917,2131717.6633293,14120449.7587286,9067320.53008924,4507686.22774004,12342773.1888113,5920516.36932053,10886471.639643,14302493.7090751,446690.682798761,18930424.9195039,4438849.82692431,955928.319101713,18371393.6415531,18727669.5323182,12504812.4883386,2707263.617415,1811534.82933987,13114487.4763438,2705049.757548,4031719.61121497,2164032.77048175,9194229.31884144,12056838.1708729,18658275.9621326,18304089.2701091,16050773.1347823,10171403.6507088,4806071.11525973,278067.116803054,18290076.2783593,4429418.70154393,9827184.61267997,15290780.568714,12190457.331665,18470366.1023587,15530244.2491555,19002252.9887884,3418938.7008274,574644.892140622,1467391.24965616,988436.277866385,3244818.96634026,15970806.726566,2609123.04334316,3305086.90926027,3475194.83045604,13558181.7601203,18809129.0993977,15413600.3374685,15171831.5191475,273518.867367115,12635562.0940396,18422010.0729967,16301430.3509097,9940771.13981668,16233797.9105997,11304433.4840814,10049587.7679575,7962418.56643161,2750731.4649966,15400044.717479,16790936.8358513,6026339.32636677,13412587.1024653,184833.811279885,13688024.4773995,7330734.77181469,4579656.81353024,15121014.4544958,11548971.318858,7960238.5793229,17448124.0183676,5638832.63621918,15332386.5365455,4954231.41483311,8781454.3233324,3636638.10072445,2737008.47764728,5960978.47117214,5687089.65531672,10620352.4060088,17762952.7874439,17040854.3760343,17130086.1110314,14878760.4177373,983825.289502388,14860788.8753038,19036164.4872377,16410382.0953867,625854.958253915,17212007.8478942,4176718.93050973,5395438.77086865,8827790.19219571,11492187.2862284,14937125.2301676,9831101.64920183,1947383.50903174,632492.985695439,11740818.8691897,15514872.4519872,15769086.8643781,4667214.02187698,19777931.3988321,17200645.6382153,11075390.5768744,16342501.2497909,9374686.97124325,8288703.23786975,8256694.59278846,1554061.33777356,5732119.59959149,19753949.2983559,9879258.06368864,12863893.0871549,16902305.6261609,3971312.98019968,12774190.8184098,9356322.46542688,19423709.9352283,7727203.94106408,5807430.63522122,9421948.35586564,5230867.33020939,12667245.9370505,19275163.4089962,19722957.8038653,4335210.12128422,11144875.5405001,16655311.3172762,17398748.0994642,11079125.776832,18568996.1881313,17011201.8018226,14855453.8789046,6595826.30714996,8911339.2790633,15398157.8972595,17058241.1676973,572244.79603737,18773556.1665551,16923202.4435289
16488592.4655248,0,11482910.5244297,15249020.3608088,2611963.45820864,14056370.0353993,4684535.65615637,4618913.49465279,10663066.2593813,14839966.3156359,18582955.9628589,5639454.64686506,7123164.8373129,15952994.2966557,19185636.2173676,6477697.97158246,1186281.93237127,12398532.2094356,11508801.9760433,8507476.02713155,7517838.2854461,3958413.71193767,12122979.5622061,12563792.7435432,3912068.57558672,6506479.36634401,16931133.5301757,7773089.67274754,10494678.4466007,11222530.8272033,5321662.05863252,17922791.6526891,16900835.9527853,15616389.5439134,14459769.5113195,12982577.0304327,11986501.9486519,17601276.8299152,1426859.73269663,4531340.12091309,8517446.89767077,5848173.92881246,15364659.3239163,3710893.53203955,6353479.78069011,14661326.7356749,16344564.4111171,7935424.94789167,3604326.64330333,17101215.6793105,18808175.514127,13871556.9425366,3101816.16969958,15102560.1553434,2682204.84753722,4997422.11939591,9062455.97258866,3703919.01427443,14234129.2455579,9027368.45054977,5300855.28579596,6550464.05918276,15558968.1794639,10424948.6526075,8938324.93779773,10024704.1529943,9256104.18757245,19745129.9546661,17959980.0830495,11562301.8598438,4698383.05016385,5732178.86329017,2861784.63760289,11060832.578339,14002981.5069527,16536755.307258,2377469.43227684,14429986.2529091,11989399.660097,7596136.22911022,10637960.8358437,12690521.6667798,6027415.25050443,16376892.0237595,4043103.20506932,14030717.3991204,16531429.1114549,2585191.02861481,2642261.45059973,9237298.05067316,14541211.7256182,16739765.8296869,7026665.59772451,16353479.605922,17309403.211607,14344948.8269753,13828512.2809733,5057689.01287471,4795737.26159806,3585073.53757415,3777198.62749841,6890386.04306176,16045533.0766208,16300450.5806791,4077483.01990973,13426609.6828509,13463368.2097139,7807392.91193657,4380465.40796585,4819654.15519412,1125889.30580658,3628970.94063036,17888736.8443963,16391748.0847112,15069875.9924146,17378693.7156167,19702723.2438799,7573083.17515076,18122679.5624892,18577124.5885882,16871926.7061297,3068897.80152114,3144897.35956662,5525456.12620536,8387554.46688847,16320975.439925,9840981.24024112,3790972.89759719,6165469.6806168,13642035.3136198,1742199.26852849,11417728.1260923,8100457.21416683,15590577.4807148,13793566.4447157,6232230.82945304,2196411.26692503,10462281.6866109,3428249.71776681,16575198.0273687,9895339.67261668,11409687.1979718,12221165.0096454,8288874.69867168,7984956.51971363,12165168.7828303,2378005.03098275,14125820.6013586,7857162.87170663,17691793.2026148,7928834.30121117,16544014.0642213,13994072.8845499,11528734.2978179,10802271.6248478,6393171.72659787,4587653.67435695,6429837.30580899,1276104.68920217,3985136.58965286,15580068.2384262,2106973.2253504,3833655.44770901,7063847.14808672,16713679.803158,5162300.86905476,15364491.6092893,17315225.6390706,14752595.8618318,7053972.31213938,7832782.31660375,10677527.0484123,17753967.1895233,16917306.9212765,5993312.37397666,4587041.98946506,6078458.48965063,12014564.1797391,3341108.97279049,1168322.25208528,9432237.01674055,7221733.87304628,7422812.90814013,8980157.36729744,9182899.44162857,16341154.2804475,11960955.3676518,3732662.46051516,10716587.2280248,6755764.23100248,1158982.72919468,15231195.7400933,10757259.8466017,11393719.4944526,2994312.81112732,9960971.85756605,13128934.9542277,12353432.8138215,11260347.0505656,4636007.5357891,2786570.99110751,3501968.26717755,13853556.7625886,11378512.4986974,766632.689688302,4308687.48260219,10612925.5807451,4774621.10584746,5427358.17698707,5413749.46383281,14097346.0301911,11617890.6219039,8144559.3197565,6486960.97319408,16391748.5526277,4662160.96878469,6584473.9191407
5199402.62255474,11482910.5244297,0,13016629.6865277,8872604.53874859,2734234.73111593,13479373.8084023,14444161.7818121,11857002.8814441,11647689.4076388,9173035.2805694,5938550.21074471,15337020.0318516,4750878.49306847,9228956.54800708,17949323.9750972,10748781.7613397,6763476.59926906,16045950.7458995,18392424.96869,4720577.21890243,13129223.7809982,10024751.2203397,1244192.4649007,12926134.1017244,17537404.985882,11647576.6495819,10360174.6174017,8547850.58683442,17368753.1543163,16471143.2783518,7274359.22157702,9445483.9088143,4750598.38874556,3020603.8493265,1642197.63717045,10013867.6179042,6296546.25612666,10752447.1460624,15573842.2329716,11772831.1397185,6459910.16161605,5120884.56089215,14856321.5023056,6281256.65932368,7644389.96395242,10696253.6581809,6668581.71042326,15081492.9403123,6118328.11658748,9730315.21710196,2389880.45280826,13950207.1738316,6160491.41990539,14163443.1131955,14364963.4053774,19483058.5604913,14872318.306046,11428996.9519731,3346543.04825127,14066659.2447446,17436765.7417592,13012115.4950708,17604666.4078835,11353244.3089306,2200702.52428063,12738147.9287643,8475974.84370428,8759545.09056767,338222.98463272,13328018.374722,13820200.4152555,13999185.1148794,3941004.85122525,2879100.61187742,6715442.94236637,9287726.86570157,13305785.3341034,1521714.1726929,9368248.71321272,3101465.75657147,15691472.0021752,10891358.6566179,5300627.94885774,15525464.3837719,4277594.92167144,5752166.50604512,13263049.2292126,13571368.2388788,15447471.099859,5201113.27654869,5399889.07878074,10034826.1965914,7159211.73611026,7517367.71444565,3522298.26016846,12286022.258793,8699597.69856953,16206091.6183346,13740565.5126734,11503140.0196819,7318751.78520277,7255659.65361889,5116558.99259058,15472698.5483332,6330871.18286144,15026396.9432156,15444684.5111661,7103451.87863616,16291506.8823605,10782654.4512417,15111530.9387893,8536190.60193266,4946900.70808263,3740726.00292608,6187827.52779572,8222301.75998654,18634907.9124283,6928013.35783732,8501704.26706996,6589392.54796997,9074962.98639724,14617363.624938,12043486.4260939,18879482.0846574,5140391.73581053,16697738.3077672,15199468.1758636,14224839.9480261,14740871.441902,12040722.1279605,12982915.420262,9157642.21628854,12969116.1536499,3357245.7806383,12822809.3849689,12859909.9311048,2083800.86870725,8218316.02826242,5222707.69955777,17951198.626798,5131986.47980765,4028354.49559977,16531379.2329831,11873551.4750048,10811097.9290143,12377476.4577659,9112754.48755271,15719736.9175215,10140608.8358954,5476608.74311242,6434735.25480713,2515415.53813091,6098900.01915942,1844627.47039208,7522222.32483805,15859082.4383209,16511115.3883505,11932040.3662264,12309383.8048157,4216610.06080413,9666961.172631,14547391.1164019,18446552.3749759,5676707.51301288,14161149.4141178,8153628.61905853,10576390.7756881,13703301.0385854,7371731.99939076,18042835.6323077,12343007.5491573,6352668.79122865,5475382.51661032,6907991.32763654,11367378.6906875,16105505.9712709,3564916.31404205,14584951.3278888,12502447.5429828,12994313.0204202,17387701.0926199,6152920.6328534,6638739.28884872,3693613.07261432,6056178.12517328,2865991.89125112,14911639.7500052,12480461.4208088,12529256.9499212,11706262.8192123,5343972.52114931,17708702.9575924,12366086.849457,14224349.5464446,7206300.264812,5012088.73959994,10359641.7142187,2045396.93178818,7544415.22695373,14128964.1395041,14659580.7085629,6789607.55821305,15704829.613487,11912379.2045452,15303485.0768937,14596633.8585364,16232784.2862842,14240424.1564489,13912056.8568316,7609667.78036859,8338455.24614434,18981432.8303809,16890171.3129104,5387673.99896241,16080325.7800551,16736272.1429137
7828008.61832532,15249020.3608088,13016629.6865277,0,17590994.403116,10692813.3069861,13037236.0607048,12324138.488296,6625334.2081643,5739366.62393976,4895148.55030665,17369666.085528,8414251.06018902,8265756.23936332,3979695.96663219,8978056.72147064,15464169.693917,11328804.3237281,5638478.22821116,6768378.91572766,15215175.2858718,13611493.0135451,6542722.08160311,12109814.0836817,11997302.5532742,9429630.55806,1955712.21575874,13359003.3182276,12122976.3760687,4469518.87193913,9942851.29122051,6697539.28437745,3773547.96255555,8306457.08668495,10016811.5086277,11385523.1722252,9814189.93766731,6761335.87627501,16268848.8525972,11468393.2815432,8696959.99054244,15748842.5973951,8089295.52408678,12202061.7249034,15174688.8243305,6500728.65791991,5131960.50230872,12831566.0818114,11768054.1708533,7693809.6491877,3887505.71926417,10692121.5687824,13102580.5880833,7419394.07507296,12721850.8468014,12226726.9567456,6471791.68599442,12185927.9737864,6598298.59282098,14249695.480456,12300460.6691862,8713205.80937835,1197315.02646108,4872924.32627913,8559178.0913371,13734244.1824892,10398638.2202899,4969311.74004089,5699813.12926899,12844195.116636,13149729.9881997,12247623.2965054,13054368.797717,13597666.720876,10794036.6320176,6448465.59909006,16607310.0799343,4281636.87957742,12046970.9946753,14260090.7095609,12503673.1842402,3918099.62397226,14335676.2668963,7717189.2561004,11397671.1926035,10701629.7154502,7285108.22829003,13791404.0134178,13486978.3491486,6335820.42706602,8382409.00766254,8073424.81130532,14242101.9060155,6120266.68546212,6979876.30642009,9607556.28764342,6247037.69942501,14138413.9229062,10831680.5461817,13210025.2675731,15115467.0582652,13424787.633334,8027754.46431626,7900408.89811006,11221341.7236814,8252836.41515811,2051692.81455742,9795869.31319037,18349797.9261212,10694420.9241815,15464216.4357385,11774130.8100043,4498834.71351258,8139645.86033511,9277403.20248618,6842263.55062503,5113477.64435792,8270870.45407321,6684439.50922193,4523644.30593181,7723173.05358029,15975193.3836874,12199726.4984081,13727964.1351667,7561180.04860372,7876564.29606202,5448223.09391908,11507442.1067483,11707302.7796448,3364215.03027587,13974874.4899141,8216226.02221363,10775598.4838338,2088958.02472248,9956334.40166642,12673603.0543386,13241486.5427947,13265764.1318792,18661356.6273651,7820357.08211067,6383085.16636299,12922974.5284414,10586824.0914776,8776246.08327268,9126562.85980898,5922978.32123705,14657274.5099568,5645939.10673776,9590929.44290439,2876372.5075018,13856722.138299,8025932.83980876,10557329.0853014,9829032.63042357,13010607.9736066,13798841.2498376,10682585.5665554,10085158.3274076,15097269.0515912,12271887.8505439,8811560.00423224,17304800.0484792,12470297.5588157,8609034.71745603,7340418.42015487,12299674.7506271,5687441.50173678,2440633.58999504,2710256.3202229,16349282.4904049,7425976.83695208,6309328.6208654,7059927.0368361,7624951.09817623,18076266.662133,14850657.6845228,9217181.29645667,11013073.285256,12465679.6045172,14088631.6704619,7159431.82624403,9117651.71436484,13866156.0984637,11773570.9757428,15618120.9425436,7057941.05513831,12846643.787923,12146498.1433763,6187329.7075324,9867727.34029594,15314040.9206488,9419079.80548088,5227696.24720392,5581259.95562335,12822365.7811918,10434201.7754318,11339852.3954625,9239823.40326579,12449958.6763774,19210039.3017482,12888382.5177098,12398295.4691566,7646622.96847721,3952634.71500249,14599782.9546596,10942096.2875024,5189446.56779108,10772232.3888815,12110303.3614521,10375869.2557873,9411362.5322505,11207417.4386698,7723328.28300588,9829421.23189263,7633543.59900455,10951512.2620032,9865725.63571581
13964203.2530063,2611963.45820864,8872604.53874859,17590994.403116,0,11460783.4013489,6326939.22442831,6664297.9616136,11509945.8060136,15803509.988577,17587495.4974929,3124348.60458477,9176781.35878142,13450071.2350015,18053633.2283582,9089660.86765657,2143103.6517472,11021777.530089,13804210.495084,11054238.1925003,5227894.66818637,5608227.3188975,12240338.3105201,9956837.50944843,5598773.79569724,9032585.34289188,19517808.6533688,7805318.88229969,9813617.18944675,13833485.5026776,7878532.5708782,15737249.8584348,16628268.0915292,13217398.3917447,11864314.7028327,10395559.9185004,11913500.6518417,15092588.4367639,2201829.44413622,6993766.3324619,9309505.96278858,3829353.13750406,13160739.9933515,6181896.68254832,4430166.73703681,13610498.6029442,16912814.4660837,6543189.06931282,6216153.59024964,14677531.0179864,18532562.8872879,11262214.588007,5415144.82162377,13346553.7674544,5290851.05687796,6928340.72765861,11674418.621005,6183733.40059383,14961461.9684765,6641976.00621859,7061746.86314535,9096272.69979542,18160603.8594854,12974894.2331522,9562829.17448762,7533467.15685891,10244060.0657457,17321819.8902068,16780214.7707587,8960308.10187632,6272702.66180904,7330700.78399313,5299051.85333339,8883148.46981404,11435727.1277305,14664608.5890292,1084275.21418944,16378201.4262494,9465356.06213939,7188495.46617676,8362596.41432609,15196341.3605344,6321520.45384709,13935070.8384268,6652869.26292185,11747128.0568601,14220709.1175281,4767874.41765181,4963519.99367763,11259644.3703301,12541019.6693903,14168286.384677,6908593.77275872,14755944.1413236,15502513.8932237,11895658.3181667,14971395.1239229,4270413.89563002,7378825.83410472,5628170.85797335,4589863.61035224,5642199.07818425,14444519.7075965,13813605.0955117,6672468.95441482,11974395.926726,16044790.9145367,9729599.18072468,1778278.05336138,7423956.55871139,2149221.63647114,6240450.41894424,16674010.3282938,13801495.1750222,12509660.5870552,14922651.4036845,17091836.4370747,10137469.3521606,15650090.3898418,17030718.9593812,14736339.5142879,1992527.00492535,5755827.96576005,6399360.78498676,10938859.8240825,13836008.5585643,12180618.8908896,6387602.28978828,7853255.46226351,16109442.1095284,3636648.240632,12580572.6728428,7800514.49036847,18133198.6288725,11402259.5227053,7377413.97685612,4400907.63977082,7990225.08323991,1144274.42040653,14025899.5164405,12393555.7657401,9539088.07394165,10148833.2458999,10467416.7813839,8824124.08872865,12626529.3184109,4125907.51241461,13811639.0091998,9852114.9989239,18104865.2679832,6043048.01734248,14441485.3573423,11386133.5481631,10101967.5037333,8314822.4650055,5160689.41850585,7157905.31737182,8754737.91520209,3261813.94965955,5355441.67476207,13015042.3407404,1257737.69813752,6140578.07961513,9656832.79406584,14302528.5552164,6984282.01059351,14471305.4615586,18214438.9551834,17214754.3970839,5686705.78880748,10359283.6566527,11716336.0222842,15171501.7020931,14330582.7455391,4156018.95436819,5215959.2441502,8434711.27496154,9840361.21902615,5841990.06843961,3692992.17667631,10682843.3722621,9635908.22060025,5722822.76405005,7679718.37150705,6823080.31787287,14226209.4682002,9563802.90539666,6217465.39162948,11810370.4589505,7901145.22735076,3028719.68951692,13045125.3016512,13334031.5644827,12476537.6716848,5479938.55823728,8925460.3097876,11143228.7920032,12436726.425753,8813661.73315205,2654528.43871283,5321384.15371294,5971157.43333974,12532676.963274,13647133.8658744,3129277.00021366,6798654.49349734,12456771.3198014,7373606.73641169,7230791.48592609,7221720.07559309,12932711.2498037,10853951.5920424,10710482.0187419,8888656.50814164,13979535.164261,7246989.68465316,8939584.87953326
3086942.55089578,14056370.0353993,2734234.73111593,10692813.3069861,11460783.4013489,0,14528285.9653086,15599740.9480534,12052800.5990404,9066443.23002839,6456463.80019045,8649877.72975161,16650687.2226693,2848835.85489058,6735559.5415739,19214671.8889985,13439613.4377103,5464404.26151224,13480783.5199783,17442375.9603072,7388930.64048853,14512915.4939397,9964126.45583528,1528346.01074983,15504225.3917768,17830953.8350782,9082084.62222571,10415328.7538261,7785460.650141,14718271.1910066,19180621.4649701,4542655.34242121,7590439.01638716,3198950.83671974,1328539.83287308,1829847.72249643,8428101.88699267,3999296.89019292,13099055.0522964,17193429.6447243,12917674.147231,9160050.57589285,3908209.4196598,16812172.6481192,8925957.64707852,6864173.43195554,7996680.48559203,8840435.69316994,17613691.9771297,3386323.71144456,7095576.81602387,925305.787829902,15902755.9089174,5229433.01417343,16660038.2438813,15287804.6400516,16870850.5891169,16847025.9072634,8992858.03247535,5918043.48572652,14807688.5847722,19179124.5830409,10452735.544295,15565308.8706925,12393167.1502184,4742693.98003733,11752739.0681024,5861046.04782982,6025672.79228853,2778391.65286912,14369118.3294816,14339021.9425995,16132045.5959197,4029036.73073296,422454.515356399,5106871.53079819,11980846.627878,10603919.6008259,3035519.34960638,9696741.1477779,5047149.84420224,12957247.8098105,11591708.5447256,3378769.8549568,17949253.7098305,2256938.24190785,3934018.78415908,15290007.3763902,15657335.8344227,15420388.9160847,4542888.72712036,2715782.47265632,10470358.2133142,5661986.36125771,4800953.7579108,2658635.35258698,9826980.91423288,11272281.9259161,18187016.4799716,15366359.6478159,13017232.6689094,9677224.69753835,4696842.00993443,3137947.25479287,18132760.1464556,6246059.11377729,12555255.4840034,14699913.6719153,9730235.34721827,18491016.4536943,13469194.5178144,17601400.4714494,6468358.83832213,2635187.37338205,1991773.23657997,3990879.49345525,5646632.90868985,17629367.4859125,4234989.33816608,6240921.38813634,3877521.98709293,11808832.3101064,17179336.6241856,12794698.5284489,16925875.1300607,3159357.15040149,15722176.5074221,17846918.1216191,14499496.0987259,12008279.3222984,14771039.4446983,11110588.6122479,10855897.8538237,10297564.8872029,3033474.62910158,13175842.5516577,15592292.2722565,4458852.49481708,10659363.0742744,3027572.48771648,15421228.6892538,4635059.72170036,4862043.59018819,15318631.6248132,13219537.1375768,10571879.6097227,14368960.6707883,8369667.02661766,14905834.4665094,7887405.28397602,7887109.15351183,3751924.20901204,965142.281341824,6959450.03688583,4122303.9580503,9972216.05605958,18585346.8727994,16634934.2624625,14244984.3673141,14863612.5875809,2224456.02935486,12075781.7262419,16239206.6364641,18284059.2936145,3694176.34936403,14979693.9105709,7027341.75579167,8332619.86271384,10985475.6986869,8460416.90391718,18020514.9367569,12421618.2424255,3710814.53888679,3111322.80748341,8664805.43395998,12584863.6202164,18122414.627255,4602082.92298962,16697854.2029923,15148743.0597178,13509918.4542759,16831638.8218363,8573186.38471042,8460658.10386945,5183850.97226263,4443585.15402489,2687844.21411451,16887449.242415,12508054.6635511,14275499.4213065,14042264.8479384,2867119.74791121,14974756.2583746,12106106.9088687,16389786.0705935,8545844.34690437,3543435.51920073,8596900.94852391,3960654.7826284,9688879.61010513,16411292.7038277,16674235.0674225,6455415.17817548,14225678.54187,14570021.4318605,18028178.0842311,14057697.8336412,18372863.3714553,14915116.2680175,16103777.0294853,5567426.35174731,7141967.56130823,17220227.2739443,17011866.4110144,3504634.50243486,18124187.1592977,16745346.7407615
17117002.4739648,4684535.65615637,13479373.8084023,13037236.0607048,6326939.22442831,14528285.9653086,0,1073848.37383392,13340495.0373232,10159860.366467,13910456.1736851,9243751.47433497,8649807.51693444,17213341.7100006,15378250.3319683,5280871.25105494,5866651.3521359,9678404.9320739,7588482.48814137,7639057.98398849,11483957.6207129,741110.375128997,15408839.0575668,13827895.2659876,7331462.7678939,4098889.25320443,13467002.253093,4321547.6610246,7259382.97189816,8699375.27611456,5588149.579736,14394175.7319439,16795965.6734078,17706736.5161011,15810350.2018391,15020363.4676972,7814677.85547688,16982507.7810452,4170321.32195573,2680650.97281826,11852920.1585142,10145695.1927928,18431563.4370996,2617121.26297807,10732146.7663626,18656588.4362569,11661019.7531344,12592875.0214141,4075484.74742403,14703661.691502,14373445.9152904,15158506.4553334,2166760.12388702,19615828.7988411,3766770.75610511,885718.394454753,7087773.40685591,2663124.48874349,9559249.99334662,12727566.4817608,751904.218414249,6365883.80429533,12453998.1477647,8990779.56673832,12389770.4880579,13297419.3350051,4643914.33662445,15153660.1260356,13468310.3410196,13755990.8523728,160802.741613414,1052497.24330287,2633022.11485703,10513281.7231012,14159072.3391634,18822354.6295938,6747260.26592176,10081526.0923853,14800557.5676873,4868592.34916738,14497363.7184508,9207909.13400502,2939553.61145829,17560238.5251134,3953105.86769287,12750866.4703985,18030282.614319,2253160.14031031,2428634.13642748,10125598.1809836,18630471.1602002,15354852.2680524,4089441.9177516,18981806.948811,13562522.0773425,16915283.6969301,9152990.80040121,9742142.03290131,3693108.20666231,1340590.27130893,2088650.94396209,11560619.4963827,12539614.390428,17336322.0063455,4647686.3591974,18108218.9634109,11039371.3364014,3411988.29118334,7805918.17872105,4046883.30165718,5806028.93161698,3955378.9025325,17066969.4133785,16550414.3586229,16519456.6101152,17262626.2917074,15487429.3532029,5157505.95520711,15101861.7936072,16577775.452565,13865100.0875839,7642723.10955403,4076321.64983992,1751935.30540128,5687420.57950895,17346771.2747228,9573814.41161985,4535345.88953557,1536526.04849703,9973079.47148902,5871270.50478375,6733447.66406069,12526024.7252195,11946853.7575908,16835860.0160693,1776993.10355782,5638978.77824983,13762151.7154819,6274835.30783728,16947727.0017663,6666164.41086531,9950239.21493296,16395101.9306594,4290089.15828553,11383172.037748,14919117.4576597,2341329.77027776,17176579.655898,3558579.22812942,15532939.600855,12353765.525094,13639902.7960614,15280903.6970885,16211110.909905,13995327.9482747,11059514.9774732,5125394.28656633,3076408.48452831,3434556.07774159,7766328.1421407,16656828.8946894,5089943.54921772,1924709.62972173,5103452.14565735,17638728.2619594,738945.888655932,18430626.2838625,15220454.4702434,10996781.0542564,6223544.29861172,7324173.50356946,13041682.935198,15592881.6908149,16618676.8632447,6597938.72936077,2113506.89592357,7069931.07944815,16005570.8905423,2795535.10213504,4727937.02356955,11837684.8161651,4038795.15215324,11959547.8303906,13661013.2716204,9845376.22634165,18618633.0316139,11878301.3125925,2689979.80319468,12975587.8317538,10053930.1733465,3611579.43598206,13147566.889395,7851778.27399667,13429094.8089809,2782127.32542426,14613892.9400623,11359190.5241243,8024265.2071654,14561547.5779258,6274708.020348,3072430.77857524,2618860.7126764,18461603.3004362,10847462.4459073,5024770.57427004,5555626.96713634,11456849.7945633,3919328.87241907,936805.742622863,8087551.27857325,10617813.5526042,8223983.34686548,5608405.94820336,3420989.35212627,17689158.0937394,3665219.98826077,3306108.53674745
